"id","film.person","film.href","film","film.person.href","award","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age","wga","eddie","Hot","Dark","Ethnicity","Sexuality","Nationality","fall","white","black","american","british","R.rated","critic"
"American Graffiti Best Picture",NA,"http://www.imdb.com/title/tt0069704/","American Graffiti",NA,"Best Picture",1974,0,NA,NA,8,6,110,1,1,0,0,0,"August",0,0,0,NA,0,1,1,1,1,115,0.777,"PG",0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"American Graffiti Best Supporting Actress","Candy Clark","http://www.imdb.com/title/tt0069704/","American Graffiti","http://www.imdb.com/name/nm0163748/","Best Supporting Actress",1974,0,0,0,8,6,110,1,1,0,0,0,"August",0,0,0,NA,0,1,1,1,1,115,0.777,"PG",0,27,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"American History X Best Actor","Edward Norton","http://www.imdb.com/title/tt0120586/","American History X","http://www.imdb.com/name/nm0001570/","Best Actor",1999,0,1,0,3,9,119,1,0,0,0,0,"October",0,0,0,0,0,0,0,0,0,6.719864,20,"R",0,30,0,0,1,1,"White","Straight","United States",0,1,0,1,0,1,0
"Amistad Best Supporting Actor","Anthony Hopkins","http://www.imdb.com/title/tt0118607/","Amistad","http://www.imdb.com/name/nm0000164/","Best Supporting Actor",1998,0,3,1,7,26,155,1,0,1,0,0,"December",0,0,0,0,0,0,0,0,0,44.229441,36,"R",0,61,0,0,1,1,"White","Straight","United States",1,1,0,1,0,1,1
"Amour Best Actress","Emmanuelle Riva","http://www.imdb.com/title/tt1602620/","Amour","http://www.imdb.com/name/nm0728938/","Best Actress",2013,0,0,0,53,38,127,1,0,0,1,0,"December",1,1,0,0,0,1,0,1,1,6.739492,8.9e-06,"PG-13",0,86,0,0,0,0,"White","Straight","France",1,1,0,0,0,0,0
"Amour Best Director","Michael Haneke","http://www.imdb.com/title/tt1602620/","Amour","http://www.imdb.com/name/nm0359734/","Best Director",2013,0,0,0,53,38,127,1,0,0,1,0,"December",1,0,0,0,0,1,0,1,1,6.739492,8.9e-06,"PG-13",0,71,0,0,0,0,"White","Straight","Germany",1,1,0,0,0,0,0
"Amour Best Picture",NA,"http://www.imdb.com/title/tt1602620/","Amour",NA,"Best Picture",2013,0,NA,NA,53,38,127,1,0,0,1,0,"December",1,0,0,0,0,1,0,1,1,6.739492,8.9e-06,"PG-13",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,0
"An Education Best Actress","Carey Mulligan","http://www.imdb.com/title/tt1174732/","An Education","http://www.imdb.com/name/nm1659547/","Best Actress",2010,0,0,0,25,55,100,1,0,0,0,0,"October",1,1,0,0,0,1,0,0,1,12.574914,7.5e-06,"PG-13",1,25,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,0
"An Education Best Picture",NA,"http://www.imdb.com/title/tt1174732/","An Education",NA,"Best Picture",2010,0,NA,NA,25,55,100,1,0,0,0,0,"October",1,0,0,0,0,1,0,0,1,12.574914,7.5e-06,"PG-13",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0
"An Officer and a Gentleman Best Actress","Debra Winger","http://www.imdb.com/title/tt0084434/","An Officer and a Gentleman","http://www.imdb.com/name/nm0000700/","Best Actress",1983,0,0,0,7,13,124,1,0,0,1,0,"July",0,0,0,NA,0,1,1,0,0,129.795554,NA,"R",0,28,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"An Officer and a Gentleman Best Supporting Actor","Louis Gossett Jr.","http://www.imdb.com/title/tt0084434/","An Officer and a Gentleman","http://www.imdb.com/name/nm0001283/","Best Supporting Actor",1983,1,0,0,7,13,124,1,0,0,1,0,"July",0,0,1,NA,0,1,1,0,0,129.795554,NA,"R",0,47,0,0,0,0,"Black","Straight","United States",0,0,1,1,0,1,NA
"An Unmarried Woman Best Actress","Jill Clayburgh","http://www.imdb.com/title/tt0078444/","An Unmarried Woman","http://www.imdb.com/name/nm0001049/","Best Actress",1979,0,0,0,11,9,124,1,1,0,1,0,"March",0,0,0,NA,0,1,0,0,1,NA,NA,"R",0,35,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"An Unmarried Woman Best Picture",NA,"http://www.imdb.com/title/tt0078444/","An Unmarried Woman",NA,"Best Picture",1979,0,NA,NA,11,9,124,1,1,0,1,0,"March",0,0,0,NA,0,1,0,0,1,NA,NA,"R",0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"Animal Kingdom Best Supporting Actress","Jacki Weaver","http://www.imdb.com/title/tt1313092/","Animal Kingdom","http://www.imdb.com/name/nm0915865/","Best Supporting Actress",2011,0,0,0,36,36,113,1,0,0,0,0,"August",0,0,0,0,0,0,0,0,0,1.044039,4.2,"R",0,64,0,0,0,1,"White","Straight","Australia",0,1,0,0,0,1,0
"Anna Best Actress","Sally Kirkland","http://www.imdb.com/title/tt0092569/","Anna","http://www.imdb.com/name/nm0000476/","Best Actress",1988,0,0,0,3,3,100,1,0,0,0,0,"November",0,0,1,NA,0,0,0,0,0,1.236848,NA,"PG-13",0,47,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Anne of the Thousand Days Best Actor","Richard Burton","http://www.imdb.com/title/tt0064030/","Anne of the Thousand Days","http://www.imdb.com/name/nm0000009/","Best Actor",1970,0,5,0,5,16,145,1,0,1,0,0,"December",0,0,0,NA,0,1,0,0,1,NA,NA,"M/PG",1,45,0,0,0,0,"White","Bisexual","Great Britain",1,1,0,0,1,0,NA
"Anne of the Thousand Days Best Actress","Geneviève Bujold","http://www.imdb.com/title/tt0064030/","Anne of the Thousand Days","http://www.imdb.com/name/nm0000991/","Best Actress",1970,0,NA,NA,5,16,145,1,0,1,0,0,"December",0,0,1,NA,0,1,0,0,1,NA,NA,"M/PG",1,28,0,0,0,0,"White","Straight","Canada",1,1,0,0,0,0,NA
"Anne of the Thousand Days Best Picture",NA,"http://www.imdb.com/title/tt0064030/","Anne of the Thousand Days",NA,"Best Picture",1970,0,NA,NA,5,16,145,1,0,1,0,0,"December",0,0,1,NA,0,1,0,0,1,NA,NA,"M/PG",1,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"Anne of the Thousand Days Best Supporting Actor","Anthony Quayle","http://www.imdb.com/title/tt0064030/","Anne of the Thousand Days","http://www.imdb.com/name/nm0703033/","Best Supporting Actor",1970,0,0,0,5,16,145,1,0,1,0,0,"December",0,0,0,NA,0,1,0,0,1,NA,NA,"M/PG",1,57,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,NA
"Annie Hall Best Actor","Woody Allen","http://www.imdb.com/title/tt0075686/","Annie Hall","http://www.imdb.com/name/nm0000095/","Best Actor",1978,0,0,0,26,7,93,0,1,0,1,0,"April",0,0,0,NA,1,1,0,1,1,38.251425,4,"PG",0,43,0,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"Annie Hall Best Actress","Diane Keaton","http://www.imdb.com/title/tt0075686/","Annie Hall","http://www.imdb.com/name/nm0000473/","Best Actress",1978,1,0,0,26,7,93,0,1,0,1,0,"April",0,1,0,NA,1,1,0,1,1,38.251425,4,"PG",0,32,0,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"Annie Hall Best Director","Woody Allen","http://www.imdb.com/title/tt0075686/","Annie Hall","http://www.imdb.com/name/nm0000095/","Best Director",1978,1,0,0,26,7,93,0,1,0,1,0,"April",0,1,0,NA,1,1,0,1,1,38.251425,4,"PG",0,43,0,0,0,1,"White","Straight","United States",0,1,0,1,0,0,NA
"Annie Hall Best Picture",NA,"http://www.imdb.com/title/tt0075686/","Annie Hall",NA,"Best Picture",1978,1,NA,NA,26,7,93,0,1,0,1,0,"April",0,1,0,NA,1,1,0,1,1,38.251425,4,"PG",0,NA,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Apocalypse Now Best Director","Francis Ford Coppola","http://www.imdb.com/title/tt0078788/","Apocalypse Now","http://www.imdb.com/name/nm0000338/","Best Director",1980,0,9,5,17,30,153,1,0,0,0,0,"August",0,1,1,NA,0,1,1,1,1,78.78401,31.5,"R",1,41,0,0,1,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Apocalypse Now Best Picture",NA,"http://www.imdb.com/title/tt0078788/","Apocalypse Now",NA,"Best Picture",1980,0,NA,NA,17,30,153,1,0,0,0,0,"August",0,0,0,NA,0,1,1,1,1,78.78401,31.5,"R",1,NA,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"Apocalypse Now Best Supporting Actor","Robert Duvall","http://www.imdb.com/title/tt0078788/","Apocalypse Now","http://www.imdb.com/name/nm0000380/","Best Supporting Actor",1980,0,1,0,17,30,153,1,0,0,0,0,"August",0,1,0,NA,0,1,1,1,1,78.78401,31.5,"R",1,49,0,0,1,0,"White","Straight","United States",0,1,0,1,0,1,NA
"Apollo 13 Best Picture",NA,"http://www.imdb.com/title/tt0112384/","Apollo 13",NA,"Best Picture",1996,0,NA,NA,20,30,140,1,0,1,0,1,"June",0,0,0,0,1,1,1,0,1,172.071312,65,"PG",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0
"Apollo 13 Best Supporting Actor","Ed Harris","http://www.imdb.com/title/tt0112384/","Apollo 13","http://www.imdb.com/name/nm0000438/","Best Supporting Actor",1996,0,0,0,20,30,140,1,0,1,0,1,"June",0,0,0,1,1,1,1,0,1,172.071312,65,"PG",1,46,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"Apollo 13 Best Supporting Actress","Kathleen Quinlan","http://www.imdb.com/title/tt0112384/","Apollo 13","http://www.imdb.com/name/nm0000599/","Best Supporting Actress",1996,0,0,0,20,30,140,1,0,1,0,1,"June",0,0,0,0,1,1,1,0,1,172.071312,65,"PG",1,42,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"Argo Best Picture",NA,"http://www.imdb.com/title/tt1024648/","Argo",NA,"Best Picture",2013,1,NA,NA,66,77,120,1,0,1,0,0,"October",1,1,1,0,1,1,1,0,1,136.025503,4.45e-05,"R",1,NA,1,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,1
"Argo Best Supporting Actor","Alan Arkin","http://www.imdb.com/title/tt1024648/","Argo","http://www.imdb.com/name/nm0000273/","Best Supporting Actor",2013,0,3,1,66,77,120,1,0,1,0,0,"October",1,0,0,0,1,1,1,0,1,136.025503,4.45e-05,"R",1,79,1,1,0,0,"White","Straight","United States",0,1,0,1,0,1,0
"Arthur Best Actor","Dudley Moore","http://www.imdb.com/title/tt0082031/","Arthur","http://www.imdb.com/name/nm0001545/","Best Actor",1982,0,0,0,10,5,97,0,1,0,1,0,"July",0,0,0,NA,0,1,0,0,0,95.461682,NA,"PG",0,47,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,NA
"Arthur Best Supporting Actor","John Gielgud","http://www.imdb.com/title/tt0082031/","Arthur","http://www.imdb.com/name/nm0000024/","Best Supporting Actor",1982,1,1,0,10,5,97,0,1,0,1,0,"July",0,0,1,NA,0,1,0,0,0,95.461682,NA,"PG",0,78,0,0,0,0,"White","Gay","Great Britain",0,1,0,0,1,0,NA
"As Good as It Gets Best Actor","Jack Nicholson","http://www.imdb.com/title/tt0119822/","As Good as It Gets","http://www.imdb.com/name/nm0000197/","Best Actor",1998,1,10,2,31,30,139,1,1,0,1,0,"December",0,0,0,1,0,1,1,0,1,148.478011,50,"PG-13",0,61,1,0,1,0,"White","Straight","United States",1,1,0,1,0,0,1
"As Good as It Gets Best Actress","Helen Hunt","http://www.imdb.com/title/tt0119822/","As Good as It Gets","http://www.imdb.com/name/nm0000166/","Best Actress",1998,1,0,0,31,30,139,1,1,0,1,0,"December",0,0,0,1,0,1,1,0,1,148.478011,50,"PG-13",0,35,1,0,1,0,"White","Straight","United States",1,1,0,1,0,0,0
"As Good as It Gets Best Picture",NA,"http://www.imdb.com/title/tt0119822/","As Good as It Gets",NA,"Best Picture",1998,0,NA,NA,31,30,139,1,1,0,1,0,"December",0,0,0,0,0,1,1,0,1,148.478011,50,"PG-13",0,NA,1,0,1,0,NA,NA,NA,1,NA,NA,NA,NA,0,0
"As Good as It Gets Best Supporting Actor","Greg Kinnear","http://www.imdb.com/title/tt0119822/","As Good as It Gets","http://www.imdb.com/name/nm0001427/","Best Supporting Actor",1998,0,0,0,31,30,139,1,1,0,1,0,"December",0,0,0,0,0,1,1,0,1,148.478011,50,"PG-13",0,35,1,0,1,0,"White","Straight","United States",1,1,0,1,0,0,0
"Atlantic City, USA Best Actor","Burt Lancaster","http://www.imdb.com/title/tt0080388/","Atlantic City, USA","http://www.imdb.com/name/nm0000044/","Best Actor",1982,0,3,1,27,14,104,1,0,0,1,0,"April",0,1,0,NA,0,1,0,0,1,12.729675,NA,"R",0,69,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"Atlantic City, USA Best Actress","Susan Sarandon","http://www.imdb.com/title/tt0080388/","Atlantic City, USA","http://www.imdb.com/name/nm0000215/","Best Actress",1982,0,0,0,27,14,104,1,0,0,1,0,"April",0,0,0,NA,0,1,0,0,1,12.729675,NA,"R",0,36,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"Atlantic City, USA Best Director","Louis Malle","http://www.imdb.com/title/tt0080388/","Atlantic City, USA","http://www.imdb.com/name/nm0001501/","Best Director",1982,0,1,0,27,14,104,1,0,0,1,0,"April",0,1,0,NA,0,1,0,0,1,12.729675,NA,"R",0,50,0,0,0,1,"White","Straight","France",0,1,0,0,0,1,NA
"Atlantic City, USA Best Picture",NA,"http://www.imdb.com/title/tt0080388/","Atlantic City, USA",NA,"Best Picture",1982,0,NA,NA,27,14,104,1,0,0,1,0,"April",0,0,0,NA,0,1,0,0,1,12.729675,NA,"R",0,NA,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"Atonement Best Picture",NA,"http://www.imdb.com/title/tt0783233/","Atonement",NA,"Best Picture",2008,0,NA,NA,29,79,123,1,0,0,1,0,"December",1,1,1,0,0,1,0,0,1,50.927067,30,"R",1,NA,0,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,0
"Atonement Best Supporting Actress","Saoirse Ronan","http://www.imdb.com/title/tt0783233/","Atonement","http://www.imdb.com/name/nm1519680/","Best Supporting Actress",2008,0,0,0,29,79,123,1,0,0,1,0,"December",1,0,0,0,0,1,0,0,1,50.927067,30,"R",1,14,0,0,0,1,"White","Straight","Ireland",1,1,0,0,0,1,0
"Autumn Sonata Best Actress","Ingrid Bergman","http://www.imdb.com/title/tt0077711/","Autumn Sonata","http://www.imdb.com/name/nm0000006/","Best Actress",1979,0,6,3,13,2,99,1,0,0,0,0,"October",0,0,0,NA,0,1,0,0,0,NA,NA,"Unrated",1,64,0,0,0,0,"White","Straight","Sweden",0,1,0,0,0,0,NA
"Avatar Best Director","James Cameron","http://www.imdb.com/title/tt0499549/","Avatar","http://www.imdb.com/name/nm0000116/","Best Director",2010,0,3,3,58,74,162,0,0,0,0,1,"December",0,0,1,0,0,0,1,1,1,749.766139,425,"PG-13",0,56,0,0,1,1,"White","Straight","Canada",1,1,0,0,0,0,0
"Avatar Best Picture",NA,"http://www.imdb.com/title/tt0499549/","Avatar",NA,"Best Picture",2010,0,NA,NA,58,74,162,0,0,0,0,1,"December",0,0,1,0,0,0,1,1,1,749.766139,425,"PG-13",0,NA,0,0,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,0
"Awakenings Best Actor","Robert De Niro","http://www.imdb.com/title/tt0099077/","Awakenings","http://www.imdb.com/name/nm0000134/","Best Actor",1991,0,4,2,6,7,121,1,0,1,0,0,"December",0,0,0,NA,0,1,0,0,1,52.096475,NA,"PG-13",1,48,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Awakenings Best Picture",NA,"http://www.imdb.com/title/tt0099077/","Awakenings",NA,"Best Picture",1991,0,NA,NA,6,7,121,1,0,1,0,0,"December",0,0,0,NA,0,1,0,0,1,52.096475,NA,"PG-13",1,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"Away from Her Best Actress","Julie Christie","http://www.imdb.com/title/tt0491747/","Away from Her","http://www.imdb.com/name/nm0001046/","Best Actress",2008,0,3,1,42,18,110,1,0,0,0,0,"May",1,0,1,1,0,1,0,0,0,4.571521,NA,"PG-13",0,67,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,1
"Babe Best Director","Chris Noonan","http://www.imdb.com/title/tt0112431/","Babe","http://www.imdb.com/name/nm0003088/","Best Director",1996,0,0,0,17,17,89,1,0,0,0,0,"August",0,0,0,0,0,1,1,1,1,63.65891,30,"G",1,44,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"Babe Best Picture",NA,"http://www.imdb.com/title/tt0112431/","Babe",NA,"Best Picture",1996,0,NA,NA,17,17,89,1,0,0,0,0,"August",0,0,0,0,0,1,1,1,1,63.65891,30,"G",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0
"Babe Best Supporting Actor","James Cromwell","http://www.imdb.com/title/tt0112431/","Babe","http://www.imdb.com/name/nm0000342/","Best Supporting Actor",1996,0,0,0,17,17,89,1,0,0,0,0,"August",0,0,0,0,0,1,1,1,1,63.65891,30,"G",1,56,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"Babel Best Director","Alejandro González Iñárritu","http://www.imdb.com/title/tt0449467/","Babel","http://www.imdb.com/name/nm0327944/","Best Director",2007,0,NA,NA,39,85,143,1,0,0,0,0,"October",1,0,0,0,0,1,1,1,1,34.302837,20,"R",1,44,0,1,0,1,"Hispanic","Straight","Mexico",0,0,0,0,0,1,0
"Babel Best Picture",NA,"http://www.imdb.com/title/tt0449467/","Babel",NA,"Best Picture",2007,0,NA,NA,39,85,143,1,0,0,0,0,"October",1,0,1,0,0,1,1,1,1,34.302837,20,"R",1,NA,0,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,1,0
"Babel Best Supporting Actress","Adriana Barraza","http://www.imdb.com/title/tt0449467/","Babel","http://www.imdb.com/name/nm0056770/","Best Supporting Actress",2007,0,0,0,39,85,143,1,0,0,0,0,"October",1,0,0,0,0,1,1,1,1,34.302837,20,"R",1,51,0,1,0,1,"Hispanic","Straight","Mexico",0,0,0,0,0,1,0
"Babel Best Supporting Actress","Rinko Kikuchi","http://www.imdb.com/title/tt0449467/","Babel","http://www.imdb.com/name/nm0452860/","Best Supporting Actress",2007,0,0,0,39,85,143,1,0,0,0,0,"October",1,0,0,0,0,1,1,1,1,34.302837,20,"R",1,26,0,1,0,1,"Asian","Straight","Japan",0,0,0,0,0,1,0
"Bang the Drum Slowly Best Supporting Actor","Vincent Gardenia","http://www.imdb.com/title/tt0069765/","Bang the Drum Slowly","http://www.imdb.com/name/nm0306696/","Best Supporting Actor",1974,0,0,0,1,NA,96,1,0,0,0,0,"August",0,0,0,NA,0,0,0,0,0,NA,NA,NA,1,54,0,0,0,0,"White","Straight","United States",0,1,0,1,0,NA,NA
"Barry Lyndon Best Director","Stanley Kubrick","http://www.imdb.com/title/tt0072684/","Barry Lyndon","http://www.imdb.com/name/nm0000040/","Best Director",1976,0,9,1,15,11,184,1,0,0,1,1,"December",0,1,0,NA,0,1,0,1,1,20,11,"PG",1,48,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Barry Lyndon Best Picture",NA,"http://www.imdb.com/title/tt0072684/","Barry Lyndon",NA,"Best Picture",1976,0,NA,NA,15,11,184,1,0,0,1,1,"December",0,0,0,NA,0,1,0,1,1,20,11,"PG",1,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"Barton Fink Best Supporting Actor","Michael Lerner","http://www.imdb.com/title/tt0101410/","Barton Fink","http://www.imdb.com/name/nm0503627/","Best Supporting Actor",1992,0,0,0,14,8,116,1,0,0,0,0,"August",0,0,0,NA,0,0,0,0,0,6.153939,NA,"R",0,51,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"Beasts of the Southern Wild Best Actress","Quvenzhané Wallis","http://www.imdb.com/title/tt2125435/","Beasts of the Southern Wild","http://www.imdb.com/name/nm4832920/","Best Actress",2013,0,NA,NA,66,65,93,1,0,0,0,0,"June",0,0,0,0,0,1,0,1,1,12.795746,1.8,"PG-13",1,10,0,0,1,0,"White","Straight","Great Britain",0,1,0,0,1,0,0
"Beasts of the Southern Wild Best Director","Benh Zeitlin","http://www.imdb.com/title/tt2125435/","Beasts of the Southern Wild","http://www.imdb.com/name/nm1022455/","Best Director",2013,0,0,0,66,65,93,1,0,0,0,0,"June",0,0,0,0,0,1,0,1,1,12.795746,1.8,"PG-13",1,NA,0,0,1,0,"White","Straight","United States",0,1,0,1,0,0,0
"Beasts of the Southern Wild Best Picture",NA,"http://www.imdb.com/title/tt2125435/","Beasts of the Southern Wild",NA,"Best Picture",2013,0,NA,NA,66,65,93,1,0,0,0,0,"June",0,0,0,0,0,1,0,1,1,12.795746,1.8,"PG-13",1,NA,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,0,0
"Beauty and the Beast Best Picture",NA,"http://www.imdb.com/title/tt0101414/","Beauty and the Beast",NA,"Best Picture",1992,0,NA,NA,21,19,84,0,0,0,0,0,"November",0,0,0,NA,0,0,0,0,1,145.863363,25,"G",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"Before Night Falls Best Actor","Javier Bardem","http://www.imdb.com/title/tt0247196/","Before Night Falls","http://www.imdb.com/name/nm0000849/","Best Actor",2001,0,0,0,16,15,133,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,4.242892,NA,"R",1,32,0,0,0,1,"Hispanic","Straight","Spain",1,0,0,0,0,1,0
"Beginners Best Supporting Actor","Christopher Plummer","http://www.imdb.com/title/tt1532503/","Beginners","http://www.imdb.com/name/nm0001626/","Best Supporting Actor",2012,1,1,0,26,12,105,1,1,0,1,0,"June",1,1,1,1,0,0,0,0,0,5.790894,3.2e-06,"R",0,83,0,0,0,0,"White","Straight","Canada",0,1,0,0,0,1,1
"Being John Malkovich Best Director","Spike Jonze","http://www.imdb.com/title/tt0120601/","Being John Malkovich","http://www.imdb.com/name/nm0005069/","Best Director",2000,0,0,0,50,48,112,1,1,0,0,0,"October",0,0,0,0,0,1,0,1,0,22.863596,13,"R",0,31,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,0
"Being John Malkovich Best Supporting Actress","Catherine Keener","http://www.imdb.com/title/tt0120601/","Being John Malkovich","http://www.imdb.com/name/nm0001416/","Best Supporting Actress",2000,0,0,0,50,48,112,1,1,0,0,0,"October",0,0,0,0,0,1,0,1,0,22.863596,13,"R",0,41,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,0
"Being Julia Best Actress","Annette Bening","http://www.imdb.com/title/tt0340012/","Being Julia","http://www.imdb.com/name/nm0000906/","Best Actress",2005,0,2,0,9,14,104,1,1,0,1,0,"October",1,0,0,0,0,0,0,0,0,7.739049,18,"R",1,47,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,0
"Being There Best Actor","Peter Sellers","http://www.imdb.com/title/tt0078841/","Being There","http://www.imdb.com/name/nm0000634/","Best Actor",1980,0,2,0,15,10,130,0,1,0,0,0,"December",0,0,0,NA,0,0,0,0,0,30.177511,NA,"PG",1,55,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,NA
"Being There Best Supporting Actor","Melvyn Douglas","http://www.imdb.com/title/tt0078841/","Being There","http://www.imdb.com/name/nm0002048/","Best Supporting Actor",1980,1,2,1,15,10,130,0,1,0,0,0,"December",0,0,1,NA,0,0,0,0,0,30.177511,NA,"PG",1,79,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,NA
"Big Best Actor","Tom Hanks","http://www.imdb.com/title/tt0094737/","Big","http://www.imdb.com/name/nm0000158/","Best Actor",1989,0,0,0,12,11,104,1,1,0,0,0,"June",0,0,0,NA,0,1,0,0,0,114.968774,18,"Not Yet Rated",0,33,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"Billy Elliot Best Director","Stephen Daldry","http://www.imdb.com/title/tt0249462/","Billy Elliot","http://www.imdb.com/name/nm0197636/","Best Director",2001,0,0,0,55,56,110,1,1,0,0,0,"October",0,0,0,0,0,1,0,1,0,21.995263,5,"R",0,40,0,0,1,0,"White","Bisexual","Great Britain",0,1,0,0,1,1,0
"Billy Elliot Best Supporting Actress","Julie Walters","http://www.imdb.com/title/tt0249462/","Billy Elliot","http://www.imdb.com/name/nm0910278/","Best Supporting Actress",2001,0,1,0,55,56,110,1,1,0,0,0,"October",0,1,0,0,0,1,0,1,0,21.995263,5,"R",0,51,0,0,1,0,"White","Straight","Great Britain",0,1,0,0,1,1,0
"Biutiful Best Actor","Javier Bardem","http://www.imdb.com/title/tt1164999/","Biutiful","http://www.imdb.com/name/nm0000849/","Best Actor",2011,0,2,1,16,33,148,1,0,0,0,0,"December",1,0,0,0,0,0,0,0,0,5.101237,35,"R",0,42,0,0,0,1,"Hispanic","Straight","Spain",1,0,0,0,0,1,0
